id, Label , Coord 0, Coord 1, Coord 2, Coord 3, "TimeStamp",  "X",  "Y",  "Z"
24731, 24731, 14678, 4, 5, 5, 105.433441, 0.035802, 0.039160, 0.037598
24732, 24732, 14679, 4, 5, 5, 18.823007, 0.006391, 0.006932, 0.006732
24733, 24733, 14679, 5, 5, 5, 12.233773, 0.004167, 0.004519, 0.004388
24734, 24734, 14680, 5, 5, 5, 12.442003, 0.004238, 0.004595, 0.004463
24735, 24735, 14680, 4, 5, 5, 18.353530, 0.006231, 0.006778, 0.006564
24736, 24736, 14681, 4, 5, 5, 10.267289, 0.003486, 0.003792, 0.003672
24737, 24737, 14681, 5, 5, 5, 26.702633, 0.009094, 0.009861, 0.009549
24738, 24738, 14682, 4, 5, 5, 12.035651, 0.004086, 0.004444, 0.004316
24739, 24739, 14682, 5, 5, 5, 19.322470, 0.006580, 0.007135, 0.006909
24740, 24740, 14683, 4, 5, 5, 12.339955, 0.004189, 0.004557, 0.004412
24741, 24741, 14683, 5, 5, 5, 18.589727, 0.006330, 0.006864, 0.006647
24742, 24742, 14684, 5, 5, 5, 15.459100, 0.005264, 0.005708, 0.005527
24743, 24743, 14684, 4, 5, 5, 14.258154, 0.004840, 0.005264, 0.005098
24744, 24744, 14685, 4, 5, 5, 17.485247, 0.005935, 0.006456, 0.006251
24745, 24745, 14685, 5, 5, 5, 12.883018, 0.004386, 0.004756, 0.004606
24746, 24746, 14686, 5, 5, 5, 10.270786, 0.003497, 0.003792, 0.003672
24747, 24747, 14686, 4, 5, 5, 26.711727, 0.009066, 0.009861, 0.009549
24748, 24748, 14687, 4, 5, 5, 43.237139, 0.014673, 0.015961, 0.015455
24749, 24749, 14687, 5, 5, 5, 8.956128, 0.003049, 0.003306, 0.003201
24750, 24750, 14688, 5, 5, 5, 8.441947, 0.002874, 0.003116, 0.003017
24751, 24751, 14688, 4, 5, 5, 61.313602, 0.020806, 0.022632, 0.021915
24752, 24752, 14689, 4, 5, 5, 92.197288, 0.031284, 0.034030, 0.032951
24753, 24753, 14689, 5, 5, 5, 8.071399, 0.002747, 0.002979, 0.002885
24754, 24754, 14690, 5, 5, 5, 7.691573, 0.002618, 0.002839, 0.002749
24755, 24755, 14690, 4, 5, 5, 215.475228, 0.073109, 0.079526, 0.077005
24756, 24756, 14691, 5, 5, 5, 7.773499, 0.002646, 0.002869, 0.002778
24757, 24757, 14691, 4, 5, 5, 165.633219, 0.056194, 0.061127, 0.059189
24758, 24758, 14692, 5, 5, 5, 7.899423, 0.002688, 0.002915, 0.002823
24759, 24759, 14692, 4, 5, 5, 123.390236, 0.041860, 0.045534, 0.044090
24760, 24760, 14693, 5, 5, 5, 7.613418, 0.002591, 0.002809, 0.002720
24761, 24761, 14693, 4, 5, 5, 314.277361, 0.106610, 0.115968, 0.112292
24762, 24762, 14694, 5, 5, 5, 7.497390, 0.002551, 0.002766, 0.002679
24763, 24763, 14694, 4, 5, 5, 979.616667, 0.332292, 0.361458, 0.350000
24764, 24764, 14695, 5, 5, 5, 7.536353, 0.002564, 0.002781, 0.002692
24765, 24765, 14695, 4, 5, 5, 612.291667, 0.207682, 0.225521, 0.218750
24766, 24766, 14696, 5, 5, 5, 7.385363, 0.002513, 0.002725, 0.002638
24767, 24767, 14697, 5, 5, 5, 7.988009, 0.002717, 0.002947, 0.002862
24768, 24768, 14697, 4, 5, 5, 105.569915, 0.035802, 0.038832, 0.037822
24769, 24769, 14698, 5, 5, 5, 7.386368, 0.002513, 0.002725, 0.002638
24770, 24770, 14699, 5, 5, 5, 7.386871, 0.002513, 0.002725, 0.002638
24771, 24771, 14700, 5, 5, 5, 7.387373, 0.002513, 0.002725, 0.002638
24772, 24772, 14701, 5, 5, 5, 7.387876, 0.002513, 0.002725, 0.002638
24773, 24773, 14702, 5, 5, 5, 7.388378, 0.002513, 0.002725, 0.002638
24774, 24774, 14703, 5, 5, 5, 7.388881, 0.002513, 0.002725, 0.002638
24775, 24775, 14704, 5, 5, 5, 7.389384, 0.002513, 0.002725, 0.002638
24776, 24776, 14705, 5, 5, 5, 7.389886, 0.002513, 0.002725, 0.002638
24777, 24777, 14706, 5, 5, 5, 7.390389, 0.002513, 0.002725, 0.002638
24778, 24778, 14707, 5, 5, 5, 7.390891, 0.002513, 0.002725, 0.002638
24779, 24779, 14708, 5, 5, 5, 7.391394, 0.002513, 0.002725, 0.002638
24780, 24780, 14709, 5, 5, 5, 7.391896, 0.002513, 0.002725, 0.002638
24781, 24781, 14710, 5, 5, 5, 7.392399, 0.002513, 0.002725, 0.002638
24782, 24782, 14711, 5, 5, 5, 7.392901, 0.002513, 0.002725, 0.002638
24783, 24783, 14712, 5, 5, 5, 7.393404, 0.002513, 0.002725, 0.002638
24784, 24784, 14713, 5, 5, 5, 7.393906, 0.002513, 0.002725, 0.002638
24785, 24785, 14714, 5, 5, 5, 7.394409, 0.002513, 0.002725, 0.002638
24786, 24786, 14715, 5, 5, 5, 7.394911, 0.002513, 0.002725, 0.002638
24787, 24787, 14716, 5, 5, 5, 7.470498, 0.002538, 0.002752, 0.002657
24788, 24788, 14716, 4, 5, 5, 1471.650000, 0.498437, 0.540625, 0.525781
24789, 24789, 14717, 5, 5, 5, 8.507511, 0.002890, 0.003143, 0.003035
24790, 24790, 14717, 4, 5, 5, 58.966637, 0.019968, 0.021661, 0.021098
24791, 24791, 14718, 5, 5, 5, 8.658243, 0.002941, 0.003189, 0.003098
24792, 24792, 14718, 4, 5, 5, 52.635895, 0.017825, 0.019334, 0.018887
24793, 24793, 14719, 5, 5, 5, 7.472021, 0.002538, 0.002744, 0.002673
24794, 24794, 14719, 4, 5, 5, 1471.900000, 0.498437, 0.540625, 0.528125
24795, 24795, 14720, 5, 5, 5, 21.338608, 0.007248, 0.007836, 0.007655
24796, 24796, 14720, 4, 5, 5, 11.411932, 0.003864, 0.004179, 0.004094
24797, 24797, 14721, 4, 5, 5, 7.473036, 0.002530, 0.002744, 0.002681
24798, 24798, 14721, 5, 5, 5, 1472.125000, 0.500000, 0.540625, 0.526563
24799, 24799, 14722, 4, 5, 5, 7.435797, 0.002517, 0.002730, 0.002667
24800, 24800, 14722, 5, 5, 5, 1472.200000, 0.500000, 0.540625, 0.528125
24801, 24801, 14723, 4, 5, 5, 7.512186, 0.002543, 0.002758, 0.002687
24802, 24802, 14723, 5, 5, 5, 981.566667, 0.333333, 0.360417, 0.351562
24803, 24803, 14724, 4, 5, 5, 9.816773, 0.003313, 0.003625, 0.003500
24804, 24804, 14724, 5, 5, 5, 30.689658, 0.010422, 0.011333, 0.010878
24805, 24805, 14725, 4, 5, 5, 21.345856, 0.007225, 0.007882, 0.007588
24806, 24806, 14725, 5, 5, 5, 11.415808, 0.003876, 0.004215, 0.004058
24807, 24807, 14726, 5, 5, 5, 7.630517, 0.002591, 0.002817, 0.002712
24808, 24808, 14726, 4, 5, 5, 314.983403, 0.106610, 0.116302, 0.112025
24809, 24809, 14727, 5, 5, 5, 7.552764, 0.002564, 0.002789, 0.002684
24810, 24810, 14727, 4, 5, 5, 613.625000, 0.207682, 0.225911, 0.218620
24811, 24811, 14728, 5, 5, 5, 7.401444, 0.002513, 0.002732, 0.002630
24812, 24812, 14729, 5, 5, 5, 7.401947, 0.002513, 0.002725, 0.002630
24813, 24813, 14730, 5, 5, 5, 7.402449, 0.002513, 0.002732, 0.002630
24814, 24814, 14731, 5, 5, 5, 7.402952, 0.002513, 0.002732, 0.002630
24815, 24815, 14732, 5, 5, 5, 7.440847, 0.002525, 0.002746, 0.002644
24816, 24816, 14732, 4, 5, 5, 1473.200000, 0.498437, 0.542188, 0.523438
24817, 24817, 14733, 5, 5, 5, 7.403957, 0.002513, 0.002732, 0.002630
24818, 24818, 14734, 5, 5, 5, 7.404459, 0.002513, 0.002732, 0.002630
24819, 24819, 14735, 5, 5, 5, 7.404962, 0.002513, 0.002732, 0.002630
24820, 24820, 14736, 5, 5, 5, 7.880708, 0.002674, 0.002908, 0.002791
24821, 24821, 14736, 4, 5, 5, 135.226822, 0.045738, 0.049753, 0.048176
24822, 24822, 14737, 5, 5, 5, 7.557892, 0.002564, 0.002789, 0.002676
24823, 24823, 14737, 4, 5, 5, 614.062500, 0.207682, 0.226562, 0.218099
24824, 24824, 14738, 5, 5, 5, 7.406469, 0.002513, 0.002732, 0.002623
24825, 24825, 14739, 5, 5, 5, 7.406972, 0.002513, 0.002732, 0.002623
24826, 24826, 14740, 5, 5, 5, 7.407474, 0.002513, 0.002732, 0.002623
24827, 24827, 14741, 5, 5, 5, 7.407977, 0.002513, 0.002732, 0.002623
24828, 24828, 14742, 5, 5, 5, 7.408479, 0.002513, 0.002732, 0.002623
24829, 24829, 14743, 5, 5, 5, 7.408982, 0.002513, 0.002732, 0.002623
24830, 24830, 14744, 5, 5, 5, 7.409485, 0.002513, 0.002732, 0.002623
24831, 24831, 14745, 5, 5, 5, 7.409987, 0.002513, 0.002732, 0.002623
24832, 24832, 14746, 5, 5, 5, 7.410490, 0.002513, 0.002732, 0.002623
24833, 24833, 14747, 5, 5, 5, 7.410992, 0.002513, 0.002732, 0.002623
24834, 24834, 14748, 5, 5, 5, 7.411495, 0.002513, 0.002732, 0.002623
24835, 24835, 14749, 5, 5, 5, 7.411997, 0.002513, 0.002732, 0.002623
24836, 24836, 14750, 5, 5, 5, 7.412500, 0.002513, 0.002732, 0.002623
24837, 24837, 14751, 5, 5, 5, 7.413002, 0.002513, 0.002732, 0.002623
24838, 24838, 14752, 5, 5, 5, 7.413505, 0.002513, 0.002732, 0.002623
24839, 24839, 14753, 5, 5, 5, 7.414007, 0.002513, 0.002732, 0.002623
24840, 24840, 14754, 5, 5, 5, 7.414510, 0.002513, 0.002732, 0.002623
24841, 24841, 14755, 5, 5, 5, 7.415012, 0.002513, 0.002732, 0.002623
24842, 24842, 14756, 5, 5, 5, 7.415515, 0.002513, 0.002732, 0.002623
24843, 24843, 14757, 5, 5, 5, 7.416017, 0.002513, 0.002732, 0.002623
24844, 24844, 14758, 5, 5, 5, 7.416520, 0.002513, 0.002732, 0.002623
24845, 24845, 14759, 5, 5, 5, 7.417022, 0.002513, 0.002732, 0.002623
24846, 24846, 14760, 5, 5, 5, 7.417525, 0.002513, 0.002732, 0.002623
24847, 24847, 14761, 5, 5, 5, 7.418027, 0.002513, 0.002732, 0.002623
24848, 24848, 14762, 5, 5, 5, 7.418530, 0.002513, 0.002732, 0.002623
24849, 24849, 14763, 5, 5, 5, 7.419033, 0.002513, 0.002732, 0.002623
24850, 24850, 14764, 5, 5, 5, 7.419535, 0.002513, 0.002732, 0.002623
24851, 24851, 14765, 5, 5, 5, 7.420038, 0.002513, 0.002732, 0.002623
24852, 24852, 14766, 5, 5, 5, 7.420540, 0.002513, 0.002732, 0.002623
24853, 24853, 14767, 5, 5, 5, 7.421043, 0.002513, 0.002732, 0.002623
24854, 24854, 14768, 5, 5, 5, 7.421545, 0.002513, 0.002732, 0.002623
24855, 24855, 14769, 5, 5, 5, 7.422048, 0.002513, 0.002732, 0.002623
24856, 24856, 14770, 5, 5, 5, 7.422550, 0.002513, 0.002732, 0.002623
24857, 24857, 14771, 5, 5, 5, 7.423053, 0.002513, 0.002732, 0.002623
24858, 24858, 14772, 5, 5, 5, 7.423555, 0.002513, 0.002732, 0.002623
24859, 24859, 14773, 5, 5, 5, 7.424058, 0.002513, 0.002732, 0.002623
24860, 24860, 14774, 5, 5, 5, 7.424560, 0.002513, 0.002732, 0.002623
24861, 24861, 14775, 5, 5, 5, 7.425063, 0.002513, 0.002732, 0.002623
24862, 24862, 14776, 5, 5, 5, 7.425565, 0.002513, 0.002732, 0.002623
24863, 24863, 14777, 5, 5, 5, 7.426068, 0.002513, 0.002732, 0.002623
24864, 24864, 14778, 5, 5, 5, 7.426570, 0.002513, 0.002732, 0.002623
24865, 24865, 14779, 5, 5, 5, 7.427073, 0.002513, 0.002732, 0.002623
24866, 24866, 14780, 5, 5, 5, 7.427575, 0.002513, 0.002732, 0.002623
24867, 24867, 14781, 5, 5, 5, 7.428078, 0.002513, 0.002732, 0.002623
24868, 24868, 14782, 5, 5, 5, 7.428581, 0.002513, 0.002732, 0.002623
24869, 24869, 14783, 5, 5, 5, 7.429083, 0.002513, 0.002732, 0.002623
24870, 24870, 14784, 5, 5, 5, 7.429586, 0.002513, 0.002740, 0.002623
24871, 24871, 14785, 5, 5, 5, 15.088833, 0.005103, 0.005549, 0.005358
24872, 24872, 14785, 4, 5, 5, 14.786994, 0.004969, 0.005422, 0.005235
24873, 24873, 14786, 4, 5, 5, 42.281308, 0.014253, 0.015551, 0.014926
24874, 24874, 14786, 5, 5, 5, 9.071816, 0.003068, 0.003326, 0.003211
24875, 24875, 14787, 5, 5, 5, 7.431093, 0.002513, 0.002732, 0.002630
24876, 24876, 14788, 5, 5, 5, 7.431596, 0.002513, 0.002732, 0.002630
24877, 24877, 14789, 5, 5, 5, 7.432098, 0.002513, 0.002732, 0.002630
24878, 24878, 14790, 5, 5, 5, 7.432601, 0.002513, 0.002732, 0.002630
24879, 24879, 14791, 5, 5, 5, 7.433103, 0.002513, 0.002732, 0.002630
24880, 24880, 14792, 5, 5, 5, 7.433606, 0.002513, 0.002732, 0.002630
24881, 24881, 14793, 5, 5, 5, 7.434108, 0.002513, 0.002732, 0.002630
24882, 24882, 14794, 5, 5, 5, 7.434611, 0.002513, 0.002732, 0.002630
24883, 24883, 14795, 5, 5, 5, 7.435113, 0.002513, 0.002732, 0.002630
24884, 24884, 14796, 5, 5, 5, 7.435616, 0.002513, 0.002732, 0.002630
24885, 24885, 14797, 5, 5, 5, 7.436118, 0.002513, 0.002732, 0.002630
24886, 24886, 14798, 5, 5, 5, 7.436621, 0.002513, 0.002732, 0.002630
24887, 24887, 14799, 5, 5, 5, 7.437123, 0.002513, 0.002732, 0.002630
24888, 24888, 14800, 5, 5, 5, 7.437626, 0.002513, 0.002732, 0.002630
24889, 24889, 14801, 5, 5, 5, 7.438128, 0.002513, 0.002732, 0.002630
24890, 24890, 14802, 5, 5, 5, 7.438631, 0.002513, 0.002732, 0.002630
24891, 24891, 14803, 5, 5, 5, 7.439134, 0.002513, 0.002732, 0.002630
24892, 24892, 14804, 5, 5, 5, 7.439636, 0.002513, 0.002732, 0.002630
24893, 24893, 14805, 5, 5, 5, 7.440139, 0.002513, 0.002732, 0.002630
24894, 24894, 14806, 5, 5, 5, 7.440641, 0.002513, 0.002732, 0.002630
24895, 24895, 14807, 5, 5, 5, 7.441144, 0.002513, 0.002732, 0.002630
24896, 24896, 14808, 5, 5, 5, 7.441646, 0.002513, 0.002732, 0.002630
24897, 24897, 14809, 5, 5, 5, 7.442149, 0.002513, 0.002732, 0.002630
24898, 24898, 14810, 5, 5, 5, 7.442651, 0.002513, 0.002732, 0.002630
24899, 24899, 14811, 5, 5, 5, 7.443154, 0.002513, 0.002732, 0.002630
24900, 24900, 14812, 5, 5, 5, 7.443656, 0.002513, 0.002732, 0.002630
24901, 24901, 14813, 5, 5, 5, 7.444159, 0.002513, 0.002732, 0.002630
24902, 24902, 14814, 5, 5, 5, 7.444661, 0.002513, 0.002732, 0.002630
24903, 24903, 14815, 5, 5, 5, 7.445164, 0.002513, 0.002732, 0.002630
24904, 24904, 14816, 5, 5, 5, 7.445666, 0.002513, 0.002732, 0.002630
24905, 24905, 14817, 5, 5, 5, 7.446169, 0.002513, 0.002732, 0.002630
24906, 24906, 14818, 5, 5, 5, 7.446671, 0.002513, 0.002732, 0.002630
24907, 24907, 14819, 5, 5, 5, 7.447174, 0.002513, 0.002732, 0.002630
24908, 24908, 14820, 5, 5, 5, 7.447676, 0.002513, 0.002732, 0.002630
24909, 24909, 14821, 5, 5, 5, 7.448179, 0.002513, 0.002732, 0.002623
24910, 24910, 14822, 5, 5, 5, 7.448682, 0.002513, 0.002732, 0.002623
24911, 24911, 14823, 5, 5, 5, 7.449184, 0.002513, 0.002732, 0.002630
24912, 24912, 14824, 5, 5, 5, 7.449687, 0.002513, 0.002732, 0.002623
24913, 24913, 14825, 5, 5, 5, 7.450189, 0.002513, 0.002732, 0.002630
24914, 24914, 14826, 5, 5, 5, 7.450692, 0.002513, 0.002732, 0.002630
24915, 24915, 14827, 5, 5, 5, 7.451194, 0.002513, 0.002732, 0.002623
24916, 24916, 14828, 5, 5, 5, 7.451697, 0.002513, 0.002732, 0.002623
24917, 24917, 14829, 5, 5, 5, 7.452199, 0.002513, 0.002732, 0.002630
24918, 24918, 14830, 5, 5, 5, 7.452702, 0.002513, 0.002732, 0.002623
24919, 24919, 14831, 5, 5, 5, 7.453204, 0.002513, 0.002732, 0.002630
24920, 24920, 14832, 5, 5, 5, 7.453707, 0.002513, 0.002732, 0.002623
24921, 24921, 14833, 5, 5, 5, 8.829779, 0.002976, 0.003218, 0.003144
24922, 24922, 14833, 4, 5, 5, 49.502040, 0.016582, 0.017937, 0.017624
24923, 24923, 14834, 4, 5, 5, 14.985888, 0.005035, 0.005493, 0.005241
24924, 24924, 14834, 5, 5, 5, 14.985888, 0.005145, 0.005509, 0.005272
24925, 24925, 14835, 5, 5, 5, 8.196660, 0.002788, 0.003004, 0.002883
24926, 24926, 14835, 4, 5, 5, 87.589473, 0.029337, 0.031649, 0.031176
24927, 24927, 14836, 5, 5, 5, 7.455717, 0.002528, 0.002732, 0.002630
24928, 24928, 14837, 5, 5, 5, 7.456219, 0.002528, 0.002732, 0.002630
24929, 24929, 14838, 5, 5, 5, 7.456722, 0.002528, 0.002732, 0.002630
24930, 24930, 14839, 5, 5, 5, 7.457224, 0.002528, 0.002732, 0.002630
24931, 24931, 14840, 5, 5, 5, 7.457727, 0.002528, 0.002725, 0.002630
24932, 24932, 14841, 5, 5, 5, 7.458229, 0.002528, 0.002725, 0.002630
24933, 24933, 14842, 5, 5, 5, 7.458732, 0.002520, 0.002725, 0.002638
24934, 24934, 14843, 5, 5, 5, 7.459235, 0.002528, 0.002725, 0.002630
24935, 24935, 14844, 5, 5, 5, 7.459737, 0.002528, 0.002725, 0.002638
24936, 24936, 14845, 5, 5, 5, 7.460240, 0.002528, 0.002725, 0.002630
24937, 24937, 14846, 5, 5, 5, 7.460742, 0.002528, 0.002725, 0.002638
24938, 24938, 14847, 5, 5, 5, 10.311265, 0.003483, 0.003808, 0.003592
24939, 24939, 14847, 4, 5, 5, 27.504988, 0.009234, 0.010073, 0.009581
24940, 24940, 14848, 5, 5, 5, 7.461747, 0.002520, 0.002748, 0.002607
24941, 24941, 14849, 5, 5, 5, 7.462250, 0.002520, 0.002748, 0.002607
24942, 24942, 14850, 5, 5, 5, 7.462752, 0.002528, 0.002748, 0.002599
24943, 24943, 14851, 5, 5, 5, 7.463255, 0.002521, 0.002748, 0.002599
24944, 24944, 14852, 5, 5, 5, 7.463757, 0.002528, 0.002748, 0.002599
24945, 24945, 14853, 5, 5, 5, 7.464260, 0.002528, 0.002748, 0.002599
24946, 24946, 14854, 5, 5, 5, 7.464762, 0.002528, 0.002748, 0.002599
24947, 24947, 14855, 5, 5, 5, 7.465265, 0.002528, 0.002748, 0.002599
24948, 24948, 14856, 5, 5, 5, 7.465767, 0.002528, 0.002748, 0.002599
24949, 24949, 14857, 5, 5, 5, 7.466270, 0.002528, 0.002748, 0.002599
24950, 24950, 14858, 5, 5, 5, 7.466772, 0.002528, 0.002748, 0.002599
24951, 24951, 14859, 5, 5, 5, 7.467275, 0.002528, 0.002748, 0.002599
24952, 24952, 14860, 5, 5, 5, 8.120736, 0.002732, 0.002963, 0.002852
24953, 24953, 14860, 4, 5, 5, 99.549420, 0.033390, 0.036432, 0.034968
24954, 24954, 14861, 4, 5, 5, 53.147288, 0.017825, 0.019166, 0.018998
24955, 24955, 14861, 5, 5, 5, 8.742363, 0.002950, 0.003162, 0.003125
24956, 24956, 14862, 5, 5, 5, 7.468783, 0.002513, 0.002701, 0.002662
24957, 24957, 14863, 5, 5, 5, 7.469285, 0.002513, 0.002701, 0.002662
24958, 24958, 14864, 5, 5, 5, 7.469788, 0.002513, 0.002701, 0.002662
24959, 24959, 14865, 5, 5, 5, 7.470290, 0.002513, 0.002701, 0.002662
24960, 24960, 14866, 5, 5, 5, 7.470793, 0.002513, 0.002701, 0.002662
24961, 24961, 14867, 5, 5, 5, 7.471295, 0.002513, 0.002701, 0.002662
24962, 24962, 14868, 5, 5, 5, 7.471798, 0.002513, 0.002701, 0.002662
24963, 24963, 14869, 5, 5, 5, 7.472300, 0.002513, 0.002701, 0.002662
24964, 24964, 14870, 5, 5, 5, 7.472803, 0.002513, 0.002701, 0.002662
24965, 24965, 14871, 5, 5, 5, 7.473305, 0.002513, 0.002701, 0.002662
24966, 24966, 14872, 5, 5, 5, 7.473808, 0.002513, 0.002701, 0.002662
24967, 24967, 14873, 5, 5, 5, 7.474310, 0.002513, 0.002709, 0.002662
24968, 24968, 14874, 5, 5, 5, 7.474813, 0.002513, 0.002701, 0.002662
24969, 24969, 14875, 5, 5, 5, 7.475315, 0.002513, 0.002701, 0.002662
24970, 24970, 14876, 5, 5, 5, 7.475818, 0.002513, 0.002701, 0.002662
24971, 24971, 14877, 5, 5, 5, 7.476320, 0.002513, 0.002701, 0.002662
24972, 24972, 14878, 5, 5, 5, 7.476823, 0.002513, 0.002709, 0.002662
24973, 24973, 14879, 5, 5, 5, 7.477325, 0.002513, 0.002701, 0.002662
24974, 24974, 14880, 5, 5, 5, 7.477828, 0.002513, 0.002701, 0.002662
24975, 24975, 14881, 5, 5, 5, 7.478331, 0.002513, 0.002709, 0.002662
24976, 24976, 14882, 5, 5, 5, 7.478833, 0.002513, 0.002701, 0.002662
24977, 24977, 14883, 5, 5, 5, 7.479336, 0.002513, 0.002709, 0.002662
24978, 24978, 14884, 5, 5, 5, 7.479838, 0.002513, 0.002701, 0.002662
24979, 24979, 14885, 5, 5, 5, 11.026906, 0.003704, 0.004028, 0.003878
24980, 24980, 14885, 4, 5, 5, 23.633832, 0.007914, 0.008633, 0.008311
24981, 24981, 14886, 4, 5, 5, 25.674150, 0.008596, 0.009324, 0.009027
24982, 24982, 14886, 5, 5, 5, 10.633761, 0.003594, 0.003873, 0.003739
24983, 24983, 14887, 5, 5, 5, 8.225391, 0.002763, 0.003013, 0.002901
24984, 24984, 14887, 4, 5, 5, 87.899445, 0.029419, 0.032105, 0.030987
24985, 24985, 14888, 4, 5, 5, 7.961994, 0.002666, 0.002916, 0.002791
24986, 24986, 14888, 5, 5, 5, 136.621201, 0.045882, 0.050040, 0.047876
24987, 24987, 14889, 4, 5, 5, 7.558318, 0.002530, 0.002768, 0.002641
24988, 24988, 14889, 5, 5, 5, 1488.950000, 0.500000, 0.545312, 0.521875
24989, 24989, 14890, 4, 5, 5, 7.558825, 0.002530, 0.002768, 0.002649
24990, 24990, 14890, 5, 5, 5, 1489.000000, 0.500000, 0.543750, 0.521094
24991, 24991, 14891, 4, 5, 5, 7.597903, 0.002543, 0.002774, 0.002663
24992, 24992, 14891, 5, 5, 5, 992.758333, 0.333333, 0.363281, 0.347917
24993, 24993, 14892, 4, 5, 5, 43.839147, 0.014673, 0.016053, 0.015316
24994, 24994, 14892, 5, 5, 5, 9.081132, 0.003163, 0.003335, 0.003087
24995, 24995, 14893, 5, 5, 5, 7.484361, 0.002568, 0.002701, 0.002662
24996, 24996, 14894, 5, 5, 5, 7.484863, 0.002536, 0.002701, 0.002662
24997, 24997, 14895, 5, 5, 5, 7.485366, 0.002520, 0.002701, 0.002670
24998, 24998, 14896, 5, 5, 5, 7.485868, 0.002528, 0.002678, 0.002678
24999, 24999, 14897, 5, 5, 5, 7.486371, 0.002536, 0.002701, 0.002662
25000, 25000, 14898, 5, 5, 5, 7.967341, 0.002724, 0.002866, 0.002841
25001, 25001, 14898, 4, 5, 5, 136.708798, 0.045738, 0.048894, 0.048891
25002, 25002, 14899, 5, 5, 5, 7.487376, 0.002583, 0.002678, 0.002678
25003, 25003, 14900, 5, 5, 5, 7.487878, 0.002583, 0.002678, 0.002678
25004, 25004, 14901, 5, 5, 5, 7.488381, 0.002583, 0.002670, 0.002678
25005, 25005, 14902, 5, 5, 5, 7.488884, 0.002583, 0.002670, 0.002678
25006, 25006, 14903, 5, 5, 5, 7.489386, 0.002583, 0.002677, 0.002678
25007, 25007, 14904, 5, 5, 5, 7.489889, 0.002583, 0.002678, 0.002678
25008, 25008, 14905, 5, 5, 5, 7.490391, 0.002583, 0.002670, 0.002678
25009, 25009, 14906, 5, 5, 5, 7.490894, 0.002583, 0.002670, 0.002678
25010, 25010, 14907, 5, 5, 5, 7.491396, 0.002583, 0.002670, 0.002678
25011, 25011, 14908, 5, 5, 5, 7.491899, 0.002583, 0.002670, 0.002678
25012, 25012, 14909, 5, 5, 5, 7.492401, 0.002583, 0.002670, 0.002678
25013, 25013, 14910, 5, 5, 5, 7.492904, 0.002583, 0.002670, 0.002678
25014, 25014, 14911, 5, 5, 5, 7.493406, 0.002583, 0.002670, 0.002678
25015, 25015, 14912, 5, 5, 5, 7.493909, 0.002583, 0.002670, 0.002678
25016, 25016, 14913, 5, 5, 5, 7.494411, 0.002583, 0.002670, 0.002678
25017, 25017, 14914, 5, 5, 5, 7.494914, 0.002583, 0.002670, 0.002678
25018, 25018, 14915, 5, 5, 5, 7.495416, 0.002591, 0.002670, 0.002678
25019, 25019, 14916, 5, 5, 5, 7.495919, 0.002583, 0.002670, 0.002678
25020, 25020, 14917, 5, 5, 5, 7.496421, 0.002591, 0.002670, 0.002678
25021, 25021, 14918, 5, 5, 5, 7.496924, 0.002583, 0.002670, 0.002678
25022, 25022, 14919, 5, 5, 5, 7.497426, 0.002591, 0.002670, 0.002678
25023, 25023, 14920, 5, 5, 5, 7.497929, 0.002583, 0.002670, 0.002678
25024, 25024, 14921, 5, 5, 5, 7.498432, 0.002591, 0.002670, 0.002678
25025, 25025, 14922, 5, 5, 5, 7.498934, 0.002591, 0.002670, 0.002678
25026, 25026, 14923, 5, 5, 5, 7.499437, 0.002591, 0.002670, 0.002678
25027, 25027, 14924, 5, 5, 5, 7.499939, 0.002591, 0.002670, 0.002678
25028, 25028, 14925, 5, 5, 5, 7.500442, 0.002591, 0.002670, 0.002678
25029, 25029, 14926, 5, 5, 5, 7.500944, 0.002591, 0.002670, 0.002678
25030, 25030, 14927, 5, 5, 5, 7.501447, 0.002591, 0.002670, 0.002685
25031, 25031, 14928, 5, 5, 5, 7.501949, 0.002591, 0.002670, 0.002678
25032, 25032, 14929, 5, 5, 5, 7.502452, 0.002591, 0.002670, 0.002685
25033, 25033, 14930, 5, 5, 5, 7.502954, 0.002591, 0.002670, 0.002678
25034, 25034, 14931, 5, 5, 5, 7.503457, 0.002591, 0.002670, 0.002678
25035, 25035, 14932, 5, 5, 5, 7.503959, 0.002591, 0.002670, 0.002678
25036, 25036, 14933, 5, 5, 5, 7.504462, 0.002591, 0.002670, 0.002678
25037, 25037, 14934, 5, 5, 5, 7.504964, 0.002591, 0.002670, 0.002685
25038, 25038, 14935, 5, 5, 5, 7.505467, 0.002591, 0.002670, 0.002678
25039, 25039, 14936, 5, 5, 5, 7.505969, 0.002591, 0.002670, 0.002678
25040, 25040, 14937, 5, 5, 5, 7.506472, 0.002591, 0.002670, 0.002678
25041, 25041, 14938, 5, 5, 5, 7.506974, 0.002591, 0.002670, 0.002678
25042, 25042, 14939, 5, 5, 5, 7.507477, 0.002591, 0.002670, 0.002685
25043, 25043, 14940, 5, 5, 5, 7.507980, 0.002591, 0.002670, 0.002678
25044, 25044, 14941, 5, 5, 5, 7.508482, 0.002591, 0.002670, 0.002678
25045, 25045, 14942, 5, 5, 5, 7.508985, 0.002536, 0.002732, 0.002646
25046, 25046, 14943, 5, 5, 5, 7.509487, 0.002544, 0.002725, 0.002638
