cell-id,cell-label,number-points,CM-0,CM-1,qty-cells-cluster-greater-equal-3,gCluster-label, _#NO_CLASS#_
3290,3290,1,0.88003,0.213626,1,-1,-1
3291,3291,1,0.834193,0.209216,1,-1,-1
3292,3292,1,0.901719,0.265573,2,-1,-1
3293,3293,1,0.190235,0.40835,2,-1,-1
3294,3294,2,0.321084,0.253228,1,-1,-1
3295,3295,1,0.726382,0.073982,1,-1,-1
3296,3296,1,0.240781,0.15276,1,-1,-1
3297,3297,1,0.356468,0.383743,1,-1,-1
3298,3298,1,0.076594,0.201615,1,-1,-1
3299,3299,1,0.217299,0.261401,1,-1,-1
3300,3300,1,0.560573,0.305484,1,-1,-1
3301,3301,1,0.517821,0.181786,1,-1,-1
3302,3302,1,0.319236,0.402746,2,-1,-1
3303,3303,1,0.826026,0.272605,1,-1,-1
3304,3304,2,0.398742,0.290018,1,-1,-1
3305,3305,1,0.877933,0.335826,1,-1,-1
3306,3306,1,0.17445,0.08361,1,-1,-1
3307,3307,1,0.187204,0.263034,1,-1,-1
3308,3308,2,0.076472,0.22427,1,-1,-1
3309,3309,1,0.586069,0.211567,1,-1,-1
3310,3310,1,0.54849,0.415465,1,-1,-1
3311,3311,1,0.085815,0.291979,1,-1,-1
3312,3312,1,0.393134,0.240984,1,-1,-1
3313,3313,1,0.297942,0.373625,1,-1,-1
3314,3314,1,0.53766,0.377642,2,-1,-1
3315,3315,1,0.635016,0.05916,1,-1,-1
3316,3316,1,0.515923,0.223558,1,-1,-1
3317,3317,1,0.203125,0.101395,1,-1,-1
3318,3318,1,0.310137,0.208363,1,-1,-1
3319,3319,1,0.604272,0.18895,1,-1,-1
3320,3320,1,0.329556,0.410212,1,-1,-1
3321,3321,1,0.325332,0.357687,1,-1,-1
3322,3322,1,0.82678,0.317714,1,-1,-1
3323,3323,1,0.193173,0.297957,1,-1,-1
3324,3324,1,0.291147,0.05743,1,-1,-1
3325,3325,1,0.775896,0.256069,1,-1,-1
3326,3326,1,0.297513,0.157441,4,-1,-1
3327,3327,1,0.342305,0.126629,1,-1,-1
3328,3328,1,0.623061,0.213644,1,-1,-1
3329,3329,1,0.540759,0.10662,1,-1,-1
3330,3330,1,0.636746,0.298155,1,-1,-1
3331,3331,1,0.838211,0.141529,1,-1,-1
3332,3332,1,0.659863,0.38807,1,-1,-1
3333,3333,1,0.439768,0.201438,1,-1,-1
3334,3334,1,0.440494,0.399853,1,-1,-1
3335,3335,1,0.846992,0.339657,1,-1,-1
3336,3336,1,0.686072,0.399799,1,-1,-1
3337,3337,1,0.901612,0.272682,1,-1,-1
3338,3338,1,0.554944,0.308232,1,-1,-1
3339,3339,1,0.233411,0.167819,2,-1,-1
3340,3340,1,0.638077,0.33047,1,-1,-1
3341,3341,1,0.251046,0.344652,1,-1,-1
3342,3342,1,0.852545,0.313227,1,-1,-1
3343,3343,2,0.612275,0.187792,1,-1,-1
3344,3344,1,0.089476,0.297219,1,-1,-1
3345,3345,1,0.830955,0.114428,3,-1,-1
3346,3346,2,0.615232,0.098597,2,-1,-1
3347,3347,1,0.835934,0.433538,1,-1,-1
3348,3348,1,0.532607,0.183307,1,-1,-1
3349,3349,1,0.353078,0.401417,1,-1,-1
3350,3350,1,0.51084,0.138479,1,-1,-1
3351,3351,1,0.719695,0.076059,1,-1,-1
3352,3352,2,0.14367,0.067229,1,-1,-1
3353,3353,1,0.729677,0.080695,1,-1,-1
3354,3354,1,0.23992,0.227027,1,-1,-1
3355,3355,1,0.206399,0.260716,1,-1,-1
3356,3356,1,0.545109,0.111498,2,-1,-1
3357,3357,2,0.089901,0.409697,1,-1,-1
3358,3358,1,0.222997,0.048417,1,-1,-1
3359,3359,1,0.064152,0.290195,1,-1,-1
3360,3360,2,0.802173,0.315931,1,-1,-1
3361,3361,2,0.809832,0.138175,1,-1,-1
3362,3362,2,0.103597,0.196647,1,-1,-1
3363,3363,1,0.888043,0.168466,1,-1,-1
3364,3364,1,0.723268,0.367056,1,-1,-1
3365,3365,1,0.105395,0.167712,1,-1,-1
3366,3366,2,0.420739,0.192113,1,-1,-1
3367,3367,1,0.580264,0.424673,1,-1,-1
3368,3368,2,0.545095,0.157938,1,-1,-1
3369,3369,1,0.817607,0.201482,1,-1,-1
3370,3370,2,0.443792,0.107363,1,-1,-1
3371,3371,1,0.470101,0.069516,1,-1,-1
3372,3372,1,0.844244,0.121276,1,-1,-1
3373,3373,1,0.189569,0.194955,3,-1,-1
3374,3374,1,0.280856,0.32346,1,-1,-1
3375,3375,1,0.087815,0.190371,1,-1,-1
3376,3376,1,0.879613,0.328126,1,-1,-1
3377,3377,1,0.591053,0.080137,1,-1,-1
3378,3378,1,0.379431,0.387034,1,-1,-1
3379,3379,1,0.340725,0.15935,2,-1,-1
3380,3380,1,0.28343,0.132444,1,-1,-1
3381,3381,1,0.085564,0.228944,1,-1,-1
3382,3382,1,0.326233,0.177751,1,-1,-1
3383,3383,1,0.221756,0.238602,1,-1,-1
3384,3384,1,0.072556,0.115722,1,-1,-1
3385,3385,1,0.59801,0.400184,1,-1,-1
3386,3386,1,0.558872,0.053679,1,-1,-1
3387,3387,3,0.87546,0.286772,1,-1,-1
3388,3388,1,0.220952,0.270609,1,-1,-1
3389,3389,1,0.3073,0.309457,1,-1,-1
3390,3390,1,0.866355,0.217073,3,-1,-1
3391,3391,2,0.655232,0.078894,1,-1,-1
3392,3392,1,0.987367,0.266743,1,-1,-1
3393,3393,1,0.802775,0.068706,1,-1,-1
3394,3394,1,0.576652,0.404644,1,-1,-1
3395,3395,1,0.60357,0.252487,2,-1,-1
3396,3396,2,0.790835,0.189764,2,-1,-1
3397,3397,1,0.417941,0.329609,1,-1,-1
3398,3398,2,0.612246,0.290352,1,-1,-1
3399,3399,2,0.270693,0.361383,2,-1,-1
3400,3400,2,0.178631,0.38499,1,-1,-1
3401,3401,1,0.559487,0.327519,1,-1,-1
3402,3402,1,0.845037,0.031928,1,-1,-1
3403,3403,1,0.141321,0.062139,1,-1,-1
3404,3404,1,0.939171,0.368319,1,-1,-1
3405,3405,1,0.185244,0.157056,1,-1,-1
3406,3406,1,0.547891,0.120826,1,-1,-1
3407,3407,1,0.319174,0.101573,1,-1,-1
3408,3408,1,0.119522,0.255684,1,-1,-1
3409,3409,1,0.127527,0.142837,1,-1,-1
3410,3410,1,0.702794,0.419752,1,-1,-1
3411,3411,2,0.146526,0.076151,1,-1,-1
3412,3412,1,0.977697,0.307251,1,-1,-1
3413,3413,1,0.835513,0.258051,1,-1,-1
3414,3414,1,0.33558,0.114268,1,-1,-1
3415,3415,1,0.336144,0.382577,1,-1,-1
3416,3416,1,0.515257,0.068181,1,-1,-1
3417,3417,1,0.43568,0.198963,1,-1,-1
3418,3418,1,0.31301,0.073446,1,-1,-1
3419,3419,1,0.514633,0.383701,1,-1,-1
3420,3420,1,0.534588,0.319433,2,-1,-1
3421,3421,1,0.228249,0.23211,1,-1,-1
3422,3422,1,0.605065,0.285738,1,-1,-1
3423,3423,1,0.8115,0.232412,1,-1,-1
3424,3424,2,0.212808,0.104993,4,-1,-1
3425,3425,1,0.256125,0.410578,1,-1,-1
3426,3426,1,0.674748,0.06854,2,-1,-1
3427,3427,1,0.733926,0.261524,1,-1,-1
3428,3428,1,0.566712,0.32173,2,-1,-1
3429,3429,1,0.087738,0.297081,1,-1,-1
3430,3430,1,0.963075,0.081811,1,-1,-1
3431,3431,1,0.561714,0.428093,1,-1,-1
3432,3432,1,0.097642,0.117011,1,-1,-1
3433,3433,1,0.574819,0.0978,1,-1,-1
3434,3434,1,0.948516,0.295067,1,-1,-1
3435,3435,1,0.226573,0.106291,1,-1,-1
3436,3436,1,0.175526,0.385072,1,-1,-1
3437,3437,1,0.624641,0.232177,1,-1,-1
3438,3438,1,0.596952,0.163385,1,-1,-1
3439,3439,1,0.420834,0.083367,1,-1,-1
3440,3440,2,0.815488,0.335145,2,-1,-1
3441,3441,2,0.101268,0.053518,1,-1,-1
3442,3442,1,0.45324,0.096986,1,-1,-1
3443,3443,1,0.865415,0.131198,1,-1,-1
3444,3444,1,0.299187,0.23326,1,-1,-1
3445,3445,1,0.801725,0.152676,1,-1,-1
3446,3446,2,0.54384,0.223165,1,-1,-1
3447,3447,1,0.818751,0.323366,1,-1,-1
3448,3448,1,0.504764,0.178304,1,-1,-1
3449,3449,1,0.504307,0.369377,1,-1,-1
3450,3450,1,0.190623,0.340807,1,-1,-1
3451,3451,2,0.58185,0.047617,2,-1,-1
3452,3452,1,0.751494,0.415492,1,-1,-1
3453,3453,2,0.432212,0.238962,1,-1,-1
3454,3454,1,0.182375,0.391893,1,-1,-1
3455,3455,2,0.404427,0.247007,1,-1,-1
3456,3456,1,0.599645,0.384104,2,-1,-1
3457,3457,1,0.154264,0.061827,1,-1,-1
3458,3458,1,0.179762,0.08673,1,-1,-1
3459,3459,1,0.265335,0.372265,1,-1,-1
3460,3460,1,0.112843,0.057181,1,-1,-1
3461,3461,1,0.831447,0.273,1,-1,-1
3462,3462,1,0.840089,0.060134,1,-1,-1
3463,3463,1,0.73812,0.074104,1,-1,-1
3464,3464,2,0.803409,0.274919,2,-1,-1
3465,3465,1,0.376152,0.403722,1,-1,-1
3466,3466,1,0.229901,0.192989,1,-1,-1
3467,3467,1,0.791778,0.108696,1,-1,-1
3468,3468,1,0.036581,0.099869,2,-1,-1
3469,3469,1,0.348872,0.351904,1,-1,-1
3470,3470,1,0.074185,0.130393,1,-1,-1
3471,3471,1,0.944335,0.248848,1,-1,-1
3472,3472,1,0.708843,0.375236,2,-1,-1
3473,3473,1,0.596653,0.387623,1,-1,-1
3474,3474,1,0.569701,0.397963,1,-1,-1
3475,3475,2,0.895997,0.135898,2,-1,-1
3476,3476,1,0.889586,0.309275,1,-1,-1
3477,3477,1,0.111217,0.090537,2,-1,-1
3478,3478,1,0.926131,0.074906,1,-1,-1
3479,3479,2,0.340941,0.221732,1,-1,-1
3480,3480,1,0.564596,0.37642,1,-1,-1
3481,3481,1,0.553081,0.190244,1,-1,-1
3482,3482,1,0.853818,0.224649,1,-1,-1
3483,3483,1,0.737837,0.31212,1,-1,-1
3484,3484,1,0.126474,0.224887,2,-1,-1
3485,3485,1,0.855527,0.23465,1,-1,-1
3486,3486,1,0.092938,0.264454,1,-1,-1
3487,3487,1,0.105345,0.105658,1,-1,-1
3488,3488,1,0.871129,0.156751,1,-1,-1
3489,3489,1,0.79096,0.103414,1,-1,-1
3490,3490,1,0.718562,0.364888,1,-1,-1
3491,3491,1,0.705762,0.412676,1,-1,-1
3492,3492,1,0.253203,0.07493,1,-1,-1
3493,3493,1,0.185003,0.0518,1,-1,-1
3494,3494,1,0.502701,0.125466,1,-1,-1
3495,3495,2,0.7361,0.472666,1,-1,-1
3496,3496,1,0.205112,0.317748,2,-1,-1
3497,3497,1,0.344909,0.358383,1,-1,-1
3498,3498,1,0.690893,0.391612,2,-1,-1
3499,3499,2,0.584478,0.046931,2,-1,-1
3500,3500,1,0.825144,0.1643,1,-1,-1
3501,3501,1,0.578208,0.39227,1,-1,-1
3502,3502,1,0.476824,0.096284,1,-1,-1
3503,3503,1,0.413145,0.209182,1,-1,-1
3504,3504,1,0.192893,0.401414,1,-1,-1
3505,3505,2,0.517453,0.401273,2,-1,-1
3506,3506,1,0.559046,0.380677,1,-1,-1
3507,3507,1,0.185254,0.217971,1,-1,-1
3508,3508,1,0.617925,0.301772,1,-1,-1
3509,3509,1,0.93099,0.389347,1,-1,-1
3510,3510,1,0.751393,0.275037,1,-1,-1
3511,3511,1,0.336752,0.05512,1,-1,-1
3512,3512,1,0.632212,0.318994,1,-1,-1
3513,3513,1,0.319062,0.28604,2,-1,-1
3514,3514,1,0.838236,0.089248,1,-1,-1
3515,3515,1,0.862086,0.165514,1,-1,-1
3516,3516,1,0.557558,0.294572,1,-1,-1
3517,3517,1,0.508551,0.228244,1,-1,-1
3518,3518,1,0.001026,0.368077,1,-1,-1
3519,3519,1,0.302267,0.413904,2,-1,-1
3520,3520,2,0.555601,0.330184,1,-1,-1
3521,3521,1,0.732281,0.370573,1,-1,-1
3522,3522,1,0.569941,0.058819,1,-1,-1
3523,3523,1,0.377291,0.365153,1,-1,-1
3524,3524,1,0.395249,0.198535,1,-1,-1
3525,3525,2,0.604662,0.290197,1,-1,-1
3526,3526,1,0.531059,0.23435,1,-1,-1
3527,3527,1,0.82119,0.327489,1,-1,-1
3528,3528,2,0.824542,0.335095,1,-1,-1
3529,3529,1,0.282502,0.195113,1,-1,-1
3530,3530,1,0.102286,0.450677,1,-1,-1
3531,3531,1,0.192169,0.235061,1,-1,-1
3532,3532,1,0.036909,0.134749,1,-1,-1
3533,3533,1,0.087518,0.322904,1,-1,-1
3534,3534,1,0.094695,0.427176,1,-1,-1
3535,3535,1,0.630922,0.187554,1,-1,-1
3536,3536,1,0.41811,0.210256,1,-1,-1
3537,3537,1,0.96647,0.08649,1,-1,-1
3538,3538,1,0.305997,0.110799,2,-1,-1
3539,3539,1,0.50726,0.173524,1,-1,-1
3540,3540,1,0.336102,0.132749,2,-1,-1
3541,3541,1,0.398487,0.396649,1,-1,-1
3542,3542,2,0.88247,0.295403,1,-1,-1
3543,3543,1,0.125591,0.237094,2,-1,-1
3544,3544,1,0.953184,0.141813,1,-1,-1
3545,3545,1,0.196819,0.212085,1,-1,-1
3546,3546,1,0.328989,0.261064,2,-1,-1
3547,3547,1,0.680944,0.079888,1,-1,-1
3548,3548,4,0.40395,0.175211,1,-1,-1
3549,3549,3,0.315471,0.187332,3,-1,-1
3550,3550,1,0.839861,0.306315,1,-1,-1
3551,3551,1,0.238673,0.105735,1,-1,-1
3552,3552,1,0.770845,0.433284,1,-1,-1
3553,3553,1,0.642596,0.064588,1,-1,-1
3554,3554,1,0.295113,0.171195,1,-1,-1
3555,3555,1,0.0628,0.282474,1,-1,-1
3556,3556,1,0.499775,0.061736,1,-1,-1
3557,3557,1,0.098532,0.279398,1,-1,-1
3558,3558,1,0.610284,0.014235,1,-1,-1
3559,3559,1,0.650684,0.205866,2,-1,-1
3560,3560,1,0.944056,0.069527,1,-1,-1
3561,3561,1,0.284981,0.063027,1,-1,-1
3562,3562,1,0.11916,0.276778,1,-1,-1
3563,3563,3,0.827729,0.247588,2,-1,-1
3564,3564,1,0.892057,0.144848,2,-1,-1
3565,3565,1,0.417118,0.184005,2,-1,-1
3566,3566,1,0.26608,0.059867,2,-1,-1
3567,3567,1,0.55078,0.372166,1,-1,-1
3568,3568,1,0.083933,0.250005,1,-1,-1
3569,3569,1,0.249388,0.073446,1,-1,-1
3570,3570,1,0.19816,0.383091,1,-1,-1
3571,3571,1,0.297756,0.234971,1,-1,-1
3572,3572,3,0.761105,0.218488,1,-1,-1
3573,3573,1,0.306276,0.111519,2,-1,-1
3574,3574,1,0.218609,0.246145,1,-1,-1
3575,3575,2,0.543931,0.292811,1,-1,-1
3576,3576,1,0.820514,0.248006,1,-1,-1
3577,3577,1,0.745042,0.339671,1,-1,-1
3578,3578,2,0.636487,0.313461,1,-1,-1
3579,3579,1,0.656765,0.396722,1,-1,-1
3580,3580,1,0.572634,0.325781,1,-1,-1
3581,3581,1,0.349072,0.363901,1,-1,-1
3582,3582,1,0.805292,0.088442,3,-1,-1
3583,3583,1,0.526621,0.093859,1,-1,-1
3584,3584,1,0.259273,0.069147,1,-1,-1
3585,3585,1,0.023962,0.301016,1,-1,-1
3586,3586,1,0.655815,0.086521,1,-1,-1
3587,3587,1,0.793564,0.164565,1,-1,-1
3588,3588,1,0.114987,0.067291,1,-1,-1
3589,3589,1,0.309703,0.230233,1,-1,-1
3590,3590,2,0.616234,0.419391,1,-1,-1
3591,3591,1,0.041877,0.405962,1,-1,-1
3592,3592,1,0.304518,0.394581,1,-1,-1
3593,3593,1,0.618997,0.385166,1,-1,-1
3594,3594,1,0.41526,0.225289,1,-1,-1
3595,3595,2,0.564092,0.38366,1,-1,-1
3596,3596,1,0.223732,0.277053,1,-1,-1
3597,3597,1,0.74246,0.42149,1,-1,-1
3598,3598,1,0.737396,0.093773,1,-1,-1
3599,3599,1,0.323906,0.471673,1,-1,-1
3600,3600,1,0.313109,0.232414,1,-1,-1
3601,3601,1,0.612938,0.311141,1,-1,-1
3602,3602,2,0.480958,0.054701,3,-1,-1
3603,3603,1,0.796299,0.181462,1,-1,-1
3604,3604,1,0.568666,0.37099,1,-1,-1
3605,3605,1,0.325335,0.235153,1,-1,-1
3606,3606,1,0.141356,0.069104,1,-1,-1
3607,3607,2,0.249132,0.09948,2,-1,-1
3608,3608,1,0.655578,0.084778,1,-1,-1
3609,3609,1,0.31123,0.314914,1,-1,-1
3610,3610,1,0.381519,0.164808,1,-1,-1
3611,3611,2,0.435546,0.392064,1,-1,-1
3612,3612,1,0.830294,0.291291,1,-1,-1
3613,3613,1,0.448243,0.312997,1,-1,-1
3614,3614,1,0.443149,0.336489,1,-1,-1
3615,3615,1,0.588741,0.074518,1,-1,-1
3616,3616,1,0.880257,0.115484,2,-1,-1
3617,3617,2,0.073622,0.183486,2,-1,-1
3618,3618,1,0.355398,0.399062,1,-1,-1
3619,3619,1,0.184947,0.10311,1,-1,-1
3620,3620,2,0.820962,0.11634,1,-1,-1
3621,3621,1,0.829404,0.098492,1,-1,-1
3622,3622,1,0.290837,0.389168,2,-1,-1
3623,3623,1,0.638588,0.044653,1,-1,-1
3624,3624,1,0.736863,0.11022,1,-1,-1
3625,3625,1,0.243874,0.063746,1,-1,-1
3626,3626,1,0.265564,0.153605,1,-1,-1
3627,3627,1,0.301479,0.0992,1,-1,-1
3628,3628,2,0.817994,0.05324,2,-1,-1
3629,3629,3,0.09643,0.307107,1,-1,-1
3630,3630,1,0.192895,0.383776,1,-1,-1
3631,3631,2,0.559248,0.073056,2,-1,-1
3632,3632,2,0.561428,0.37248,2,-1,-1
3633,3633,1,0.869875,0.341174,1,-1,-1
3634,3634,1,0.62674,0.188441,1,-1,-1
3635,3635,1,0.647601,0.240158,1,-1,-1
3636,3636,1,0.344505,0.363131,1,-1,-1
3637,3637,1,0.335581,0.29203,1,-1,-1
3638,3638,1,0.830653,0.295136,1,-1,-1
3639,3639,1,0.654419,0.048158,1,-1,-1
3640,3640,2,0.223465,0.412698,1,-1,-1
3641,3641,1,0.077029,0.264835,1,-1,-1
3642,3642,2,0.289595,0.198954,1,-1,-1
3643,3643,1,0.802872,0.305781,1,-1,-1
3644,3644,1,0.704847,0.403128,1,-1,-1
3645,3645,1,0.852126,0.074136,1,-1,-1
3646,3646,1,0.345091,0.417337,1,-1,-1
3647,3647,1,0.567998,0.060885,2,-1,-1
3648,3648,2,0.44722,0.32051,1,-1,-1
3649,3649,1,0.341526,0.267436,1,-1,-1
3650,3650,1,0.504128,0.192585,1,-1,-1
3651,3651,1,0.853596,0.336593,1,-1,-1
3652,3652,1,0.445374,0.062161,1,-1,-1
3653,3653,1,0.437149,0.381641,1,-1,-1
3654,3654,1,0.656364,0.279212,1,-1,-1
3655,3655,1,0.792543,0.05519,1,-1,-1
3656,3656,2,0.201504,0.267162,1,-1,-1
3657,3657,1,0.189808,0.380588,1,-1,-1
3658,3658,1,0.346661,0.406708,1,-1,-1
3659,3659,1,0.795797,0.110609,1,-1,-1
3660,3660,1,0.185866,0.313286,2,-1,-1
3661,3661,2,0.81661,0.073784,1,-1,-1
3662,3662,1,0.51903,0.220874,1,-1,-1
3663,3663,2,0.119363,0.164878,1,-1,-1
3664,3664,1,0.085744,0.151903,1,-1,-1
3665,3665,1,0.192201,0.094077,1,-1,-1
3666,3666,1,0.590842,0.398649,1,-1,-1
3667,3667,1,0.225158,0.265414,1,-1,-1
3668,3668,1,0.199022,0.480225,1,-1,-1
3669,3669,1,0.850855,0.183585,1,-1,-1
3670,3670,1,0.059827,0.268109,1,-1,-1
3671,3671,1,0.396377,0.34665,1,-1,-1
3672,3672,1,0.862535,0.25174,1,-1,-1
3673,3673,2,0.548009,0.073623,1,-1,-1
3674,3674,1,0.415537,0.287719,1,-1,-1
3675,3675,2,0.496435,0.081221,1,-1,-1
3676,3676,1,0.193489,0.113847,1,-1,-1
3677,3677,1,0.160505,0.071492,1,-1,-1
3678,3678,1,0.184701,0.380232,1,-1,-1
3679,3679,1,0.665254,0.412029,1,-1,-1
3680,3680,1,0.319117,0.324236,1,-1,-1
3681,3681,1,0.113534,0.202462,1,-1,-1
3682,3682,1,0.401917,0.067308,1,-1,-1
3683,3683,1,0.337184,0.099374,1,-1,-1
3684,3684,1,0.834982,0.106177,1,-1,-1
3685,3685,1,0.311716,0.400502,1,-1,-1
3686,3686,3,0.113033,0.192046,1,-1,-1
3687,3687,1,0.448642,0.303441,1,-1,-1
3688,3688,1,0.04155,0.130029,1,-1,-1
3689,3689,1,0.554193,0.104366,2,-1,-1
3690,3690,1,0.273855,0.112081,1,-1,-1
3691,3691,1,0.189633,0.200543,1,-1,-1
3692,3692,1,0.761575,0.081034,1,-1,-1
3693,3693,1,0.07484,0.117805,2,-1,-1
3694,3694,1,0.594118,0.300204,1,-1,-1
3695,3695,1,0.291206,0.069919,1,-1,-1
3696,3696,1,0.416051,0.254602,1,-1,-1
3697,3697,2,0.567853,0.292617,1,-1,-1
3698,3698,1,0.193752,0.369887,1,-1,-1
3699,3699,1,0.85373,0.087625,1,-1,-1
3700,3700,1,0.499412,0.108986,1,-1,-1
3701,3701,1,0.835321,0.214185,2,-1,-1
3702,3702,1,0.263751,0.102329,1,-1,-1
3703,3703,3,0.732818,0.300941,2,-1,-1
3704,3704,1,0.219403,0.39199,1,-1,-1
3705,3705,1,0.88335,0.109984,1,-1,-1
3706,3706,1,0.434877,0.220797,1,-1,-1
3707,3707,1,0.915885,0.231577,1,-1,-1
3708,3708,1,0.90139,0.363169,1,-1,-1
3709,3709,1,0.56843,0.407133,1,-1,-1
3710,3710,1,0.308909,0.071423,2,-1,-1
3711,3711,1,0.622419,0.255169,1,-1,-1
3712,3712,2,0.827823,0.293067,1,-1,-1
3713,3713,1,0.121534,0.26843,1,-1,-1
3714,3714,1,0.871778,0.204834,2,-1,-1
3715,3715,1,0.322185,0.469193,1,-1,-1
3716,3716,1,0.621633,0.308444,1,-1,-1
3717,3717,2,0.653248,0.246802,1,-1,-1
3718,3718,2,0.8722,0.113074,2,-1,-1
3719,3719,1,0.953567,0.011791,1,-1,-1
3720,3720,1,0.3968,0.251722,1,-1,-1
3721,3721,1,0.623289,0.104069,1,-1,-1
3722,3722,1,0.558629,0.25884,1,-1,-1
3723,3723,1,0.166912,0.111294,1,-1,-1
3724,3724,1,0.114637,0.160011,2,-1,-1
3725,3725,1,0.14651,0.440811,1,-1,-1
3726,3726,1,0.531315,0.202401,1,-1,-1
3727,3727,1,0.343097,0.251147,1,-1,-1
3728,3728,1,0.209744,0.18249,1,-1,-1
3729,3729,1,0.495647,0.459772,1,-1,-1
3730,3730,2,0.593079,0.184518,1,-1,-1
3731,3731,1,0.754318,0.058971,1,-1,-1
3732,3732,1,0.86703,0.100222,1,-1,-1
3733,3733,1,0.504142,0.123442,1,-1,-1
3734,3734,1,0.264177,0.092506,1,-1,-1
3735,3735,1,0.544438,0.397133,1,-1,-1
3736,3736,2,0.127032,0.455582,1,-1,-1
3737,3737,1,0.792589,0.46485,1,-1,-1
3738,3738,1,0.207744,0.404703,1,-1,-1
3739,3739,1,0.732337,0.410443,1,-1,-1
3740,3740,2,0.184456,0.14971,1,-1,-1
3741,3741,1,0.271749,0.393249,2,-1,-1
3742,3742,1,0.175554,0.108165,1,-1,-1
3743,3743,2,0.826577,0.258435,1,-1,-1
3744,3744,1,0.83447,0.01858,1,-1,-1
3745,3745,1,0.790308,0.1575,1,-1,-1
3746,3746,1,0.603152,0.23043,1,-1,-1
3747,3747,1,0.819115,0.229398,1,-1,-1
3748,3748,1,0.193628,0.162447,1,-1,-1
3749,3749,1,0.565768,0.425724,1,-1,-1
3750,3750,1,0.61027,0.423919,1,-1,-1
3751,3751,1,0.420251,0.355254,1,-1,-1
3752,3752,1,0.3163,0.302022,1,-1,-1
3753,3753,1,0.066249,0.295021,1,-1,-1
3754,3754,1,0.279762,0.207842,1,-1,-1
3755,3755,1,0.645976,0.377872,1,-1,-1
3756,3756,1,0.396241,0.412099,1,-1,-1
3757,3757,1,0.181473,0.259984,1,-1,-1
3758,3758,1,0.877676,0.097212,1,-1,-1
3759,3759,1,0.276741,0.08104,1,-1,-1
3760,3760,1,0.669364,0.41097,1,-1,-1
3761,3761,1,0.522097,0.179708,1,-1,-1
3762,3762,1,0.42347,0.276109,1,-1,-1
3763,3763,1,0.540562,0.419609,1,-1,-1
3764,3764,1,0.800264,0.080097,4,-1,-1
3765,3765,1,0.781855,0.197412,1,-1,-1
3766,3766,1,0.186855,0.257714,1,-1,-1
3767,3767,1,0.186781,0.362542,1,-1,-1
3768,3768,2,0.441769,0.100713,1,-1,-1
3769,3769,1,0.073374,0.182297,2,-1,-1
3770,3770,1,0.106166,0.250343,1,-1,-1
3771,3771,1,0.328642,0.221097,1,-1,-1
3772,3772,2,0.11553,0.172497,1,-1,-1
3773,3773,1,0.105268,0.128398,1,-1,-1
3774,3774,1,0.120949,0.249843,1,-1,-1
3775,3775,1,0.32862,0.392741,1,-1,-1
3776,3776,1,0.445142,0.302073,1,-1,-1
3777,3777,1,0.855192,0.337907,1,-1,-1
3778,3778,1,0.379256,0.154193,1,-1,-1
3779,3779,1,0.513558,0.374358,1,-1,-1
3780,3780,1,0.412018,0.334038,1,-1,-1
3781,3781,1,0.205275,0.386706,2,-1,-1
3782,3782,2,0.249365,0.384331,1,-1,-1
3783,3783,1,0.421058,0.070955,1,-1,-1
3784,3784,1,0.667474,0.025188,1,-1,-1
3785,3785,2,0.33814,0.292468,1,-1,-1
3786,3786,1,0.099275,0.089112,1,-1,-1
3787,3787,1,0.749375,0.085907,1,-1,-1
3788,3788,1,0.753835,0.21162,1,-1,-1
3789,3789,1,0.224524,0.199914,1,-1,-1
3790,3790,3,0.909901,0.239392,1,-1,-1
3791,3791,1,0.515182,0.04827,1,-1,-1
3792,3792,1,0.266331,0.07039,1,-1,-1
3793,3793,2,0.330575,0.163192,1,-1,-1
3794,3794,1,0.60201,0.321398,1,-1,-1
3795,3795,1,0.81777,0.337914,1,-1,-1
3796,3796,1,0.255195,0.180165,1,-1,-1
3797,3797,1,0.378481,0.138232,1,-1,-1
3798,3798,1,0.198105,0.369912,1,-1,-1
3799,3799,1,0.608003,0.140173,2,-1,-1
3800,3800,1,0.651773,0.197752,1,-1,-1
3801,3801,1,0.547655,0.407203,1,-1,-1
3802,3802,1,0.267335,0.378695,1,-1,-1
3803,3803,1,0.614048,0.057665,1,-1,-1
3804,3804,1,0.585685,0.404078,1,-1,-1
3805,3805,1,0.452019,0.068351,1,-1,-1
3806,3806,1,0.579246,0.287599,1,-1,-1
3807,3807,1,0.379802,0.376748,1,-1,-1
3808,3808,2,0.073224,0.28085,1,-1,-1
3809,3809,1,0.500147,0.414645,1,-1,-1
3810,3810,1,0.772482,0.217783,1,-1,-1
3811,3811,1,0.889513,0.346891,1,-1,-1
3812,3812,1,0.08223,0.36201,1,-1,-1
3813,3813,1,0.62928,0.260436,1,-1,-1
3814,3814,1,0.580609,0.225158,1,-1,-1
3815,3815,1,0.114538,0.253596,1,-1,-1
3816,3816,1,0.735246,0.372385,1,-1,-1
3817,3817,1,0.591887,0.221773,1,-1,-1
3818,3818,1,0.340364,0.129896,1,-1,-1
3819,3819,1,0.853599,0.357206,2,-1,-1
3820,3820,1,0.283059,0.08705,1,-1,-1
3821,3821,1,0.440238,0.312839,1,-1,-1
3822,3822,2,0.601557,0.298728,1,-1,-1
3823,3823,1,0.396005,0.322925,1,-1,-1
3824,3824,1,0.214113,0.322711,1,-1,-1
3825,3825,1,0.779796,0.051668,1,-1,-1
