Coord-0,Coord-1,class-label,gCluster-label,_#NO_CLASS#_
0.559831,0.143904,4571,-1,-1
0.503251,0.241784,4572,-1,-1
0.440704,0.30958,4573,-1,-1
0.85247,0.144987,4574,-1,-1
0.651211,0.240195,4575,-1,-1
0.849674,0.065895,4316,-1,-1
0.42149,0.246639,4576,-1,-1
0.841442,0.276851,4577,-1,-1
0.098375,0.172011,730,-1,-1
0.126756,0.24805,4578,-1,-1
0.613893,0.088412,4579,-1,-1
0.435665,0.312538,4580,-1,-1
0.347706,0.373645,4581,-1,-1
0.107433,0.331906,4582,-1,-1
0.322903,0.213417,4583,-1,-1
0.280382,0.185141,4584,-1,-1
0.883117,0.10047,4585,-1,-1
0.108307,0.245904,4586,-1,-1
0.190484,0.278385,4587,-1,-1
0.81597,0.280971,2959,-1,-1
0.621479,0.053093,4588,-1,-1
0.114228,0.088816,1944,-1,-1
0.59338,0.164351,4589,-1,-1
0.717633,0.379195,4590,-1,-1
0.106714,0.195118,4401,-1,-1
0.834904,0.207676,4591,-1,-1
0.544446,0.126796,4592,-1,-1
0.499859,0.11485,1455,-1,-1
0.624288,0.239749,4593,-1,-1
0.310339,0.072358,4594,-1,-1
0.550992,0.157308,4595,-1,-1
0.557903,0.10019,4596,-1,-1
0.209982,0.11515,1404,-1,-1
0.336706,0.11989,4597,-1,-1
0.743089,0.375808,4598,-1,-1
0.182125,0.106141,1101,-1,-1
0.286962,0.195968,4599,-1,-1
0.52826,0.182324,4600,-1,-1
0.866054,0.073173,4601,-1,-1
0.440214,0.249193,524,-1,-1
0.869821,0.162003,4602,-1,-1
0.386701,0.403554,4603,-1,-1
0.922187,0.300187,4604,-1,-1
0.176642,0.378594,1374,-1,-1
0.791749,0.223759,4605,-1,-1
0.513401,0.078757,4606,-1,-1
0.233597,0.169133,4607,-1,-1
0.089329,0.306061,179,-1,-1
0.128537,0.262422,4608,-1,-1
0.239347,0.350621,2360,-1,-1
0.314219,0.215704,4609,-1,-1
0.10207,0.099241,4610,-1,-1
0.64204,0.104784,4611,-1,-1
0.050342,0.19126,4612,-1,-1
0.213764,0.281861,1423,-1,-1
0.854056,0.298968,4613,-1,-1
0.655184,0.168335,4614,-1,-1
0.734767,0.289294,4615,-1,-1
0.811184,0.249621,4616,-1,-1
0.337565,0.312815,4617,-1,-1
0.729316,0.074267,4618,-1,-1
0.806832,0.304398,4619,-1,-1
0.222334,0.337609,1024,-1,-1
0.344406,0.151609,4620,-1,-1
0.414872,0.079195,4621,-1,-1
0.857358,0.124633,2146,-1,-1
0.854535,0.256457,4622,-1,-1
0.747581,0.054081,4623,-1,-1
0.442466,0.064014,2798,-1,-1
0.412291,0.19608,4624,-1,-1
0.749663,0.132089,4625,-1,-1
0.499663,0.045725,4626,-1,-1
0.890958,0.31415,4627,-1,-1
0.213506,0.367629,4628,-1,-1
0.746398,0.389625,4629,-1,-1
0.553887,0.10246,4630,-1,-1
0.446072,0.407422,4631,-1,-1
0.83997,0.145982,4632,-1,-1
0.644947,0.157569,4633,-1,-1
0.279947,0.293778,4634,-1,-1
0.116962,0.461652,4635,-1,-1
0.625399,0.421045,4636,-1,-1
0.873361,0.107537,4637,-1,-1
0.204051,0.090864,4638,-1,-1
0.359706,0.37385,4639,-1,-1
0.78062,0.105284,4640,-1,-1
0.533752,0.286612,4641,-1,-1
0.788083,0.188816,4642,-1,-1
0.634235,0.045693,4643,-1,-1
0.318409,0.304848,4644,-1,-1
0.593634,0.159575,570,-1,-1
0.35405,0.081427,4645,-1,-1
0.347273,0.274273,4646,-1,-1
0.249802,0.100358,4647,-1,-1
0.457141,0.076872,4648,-1,-1
0.076209,0.225425,3308,-1,-1
0.795506,0.312505,4649,-1,-1
0.764502,0.061484,638,-1,-1
0.083935,0.06539,4650,-1,-1
0.507097,0.132645,4651,-1,-1
0.80973,0.081968,4652,-1,-1
0.32655,0.175872,4653,-1,-1
0.452781,0.101847,4654,-1,-1
0.776228,0.210746,114,-1,-1
0.08078,0.101008,2420,-1,-1
0.557537,0.215241,4655,-1,-1
0.725589,0.077597,4656,-1,-1
0.850776,0.107968,4657,-1,-1
0.621494,0.177898,4658,-1,-1
0.29673,0.153754,760,749,-1
0.440872,0.055818,4659,-1,-1
0.529157,0.149018,4660,-1,-1
0.266066,0.055351,4661,-1,-1
0.387746,0.187794,4662,-1,-1
0.43405,0.10696,4663,-1,-1
0.861997,0.339131,4664,-1,-1
0.618906,0.175091,227,-1,-1
0.875855,0.099888,4665,-1,-1
0.575986,0.295542,4666,-1,-1
0.381264,0.415676,1381,-1,-1
0.591171,0.401502,2031,-1,-1
0.27205,0.07128,2056,881,-1
0.433137,0.304495,664,-1,-1
0.737701,0.325978,4667,-1,-1
0.493791,0.057597,4668,-1,-1
0.181189,0.262733,4669,-1,-1
0.261278,0.054698,4670,-1,-1
0.289597,0.199808,3642,-1,-1
0.230144,0.306998,4671,-1,-1
0.782133,0.300559,4672,-1,-1
0.434898,0.170377,2202,-1,-1
0.790473,0.131842,4673,-1,-1
0.061252,0.264819,4674,-1,-1
0.323471,0.366428,4675,-1,-1
0.197933,0.303628,4676,-1,-1
0.782013,0.182299,4677,-1,-1
0.724629,0.079078,4656,-1,-1
0.634797,0.048984,4678,-1,-1
0.542187,0.349628,4679,-1,-1
0.074941,0.245898,685,-1,-1
0.145542,0.093097,4680,-1,-1
0.281214,0.387561,4681,-1,-1
0.509883,0.074714,4682,-1,-1
0.865278,0.202987,4683,-1,-1
0.337708,0.131772,4236,-1,-1
0.194312,0.089184,1464,-1,-1
0.310228,0.257759,4684,-1,-1
0.532911,0.233165,4685,-1,-1
0.303526,0.309906,4686,-1,-1
0.284842,0.103043,4687,-1,-1
0.853387,0.051163,4688,-1,-1
0.229677,0.154324,3842,-1,-1
0.223129,0.214131,4689,-1,-1
0.751312,0.098909,4690,-1,-1
0.730653,0.440995,4691,-1,-1
0.372839,0.123703,4692,-1,-1
0.205919,0.280914,4693,-1,-1
0.681024,0.091335,988,-1,-1
0.844503,0.343038,4694,-1,-1
0.589086,0.270701,4695,-1,-1
0.085331,0.387058,4696,-1,-1
0.872519,0.112286,3718,-1,-1
0.329725,0.238505,4697,-1,-1
0.851452,0.151669,4698,-1,-1
0.2873,0.123944,4699,-1,-1
0.075248,0.313171,4700,-1,-1
0.622551,0.153406,353,-1,-1
0.189323,0.106516,4701,-1,-1
0.856599,0.22628,1353,-1,-1
0.128243,0.063645,4702,-1,-1
0.180425,0.277072,4703,-1,-1
0.514422,0.407468,689,-1,-1
0.18534,0.354457,4704,-1,-1
0.744366,0.31712,4705,-1,-1
0.123037,0.071169,4706,-1,-1
0.228283,0.064427,2913,-1,-1
0.504404,0.157219,4707,-1,-1
0.408059,0.242599,248,-1,-1
0.788882,0.255701,1786,-1,-1
0.399776,0.407246,4708,-1,-1
0.738043,0.058583,4709,-1,-1
0.427487,0.408149,4710,-1,-1
0.59243,0.254446,4711,-1,-1
0.400954,0.378732,4712,-1,-1
0.091016,0.147348,4713,-1,-1
0.221379,0.349911,4714,-1,-1
0.769019,0.286621,4715,-1,-1
0.852957,0.214907,4716,-1,-1
0.812855,0.158843,4717,-1,-1
0.415348,0.276412,4718,-1,-1
0.328401,0.10195,4719,-1,-1
0.391565,0.214883,4720,-1,-1
0.539658,0.162465,4721,-1,-1
0.180466,0.418412,4722,-1,-1
0.712623,0.367831,2707,-1,-1
0.357337,0.411337,1104,-1,-1
0.638882,0.371321,4723,-1,-1
0.284016,0.0522,1922,-1,-1
0.776062,0.088115,4724,-1,-1
0.784241,0.260447,4725,-1,-1
0.323347,0.404519,4726,-1,-1
0.240089,0.274259,4727,-1,-1
0.229665,0.083605,4728,-1,-1
0.737173,0.065343,4153,-1,-1
0.82438,0.294391,4729,-1,-1
0.695687,0.376383,4730,-1,-1
0.624113,0.105864,4731,-1,-1
0.740657,0.226353,4732,-1,-1
0.566056,0.417171,1172,-1,-1
0.206925,0.295083,4733,-1,-1
0.872297,0.164048,4734,-1,-1
0.498311,0.4235,4735,-1,-1
0.08455,0.168003,4736,-1,-1
0.870366,0.14496,2147,-1,-1
0.746326,0.263417,4737,-1,-1
0.413781,0.237265,3997,-1,-1
0.425248,0.246554,4738,-1,-1
0.612974,0.290804,3398,-1,-1
0.122361,0.122698,4739,-1,-1
0.192059,0.243845,4740,-1,-1
0.15351,0.074907,4741,-1,-1
0.294765,0.144762,4742,-1,-1
0.12465,0.118288,4743,-1,-1
0.333404,0.211379,4744,-1,-1
0.787375,0.159829,4745,-1,-1
0.804141,0.155955,4746,-1,-1
0.598927,0.044736,4747,-1,-1
0.44312,0.237855,4748,-1,-1
0.203931,0.194703,4749,-1,-1
0.240577,0.404195,4750,-1,-1
0.443637,0.284201,4751,-1,-1
0.533361,0.330546,4752,-1,-1
0.517492,0.396476,1036,-1,-1
0.609577,0.067011,4753,-1,-1
0.125406,0.169086,4754,-1,-1
0.855297,0.10745,2569,-1,-1
0.101407,0.248415,4755,-1,-1
0.192602,0.410358,904,-1,-1
0.787577,0.44612,4756,-1,-1
0.860016,0.283546,1061,-1,-1
0.534746,0.110524,4757,-1,-1
0.239385,0.09888,4758,-1,-1
0.108262,0.217581,4759,-1,-1
0.781832,0.072613,4760,-1,-1
0.652016,0.398356,4761,-1,-1
0.531655,0.07722,4762,-1,-1
0.547642,0.379978,4763,-1,-1
0.335992,0.274887,4764,-1,-1
0.308843,0.221725,4765,-1,-1
0.853831,0.274283,4766,-1,-1
0.868489,0.018406,3036,-1,-1
0.090468,0.184891,4767,-1,-1
0.496891,0.396201,1670,-1,-1
0.141724,0.100244,4768,-1,-1
0.783565,0.043423,4769,-1,-1
0.578137,0.330458,4770,-1,-1
0.293174,0.371534,4771,-1,-1
0.399244,0.290636,3304,-1,-1
0.769585,0.056324,4772,-1,-1
0.561466,0.300188,4773,-1,-1
0.930965,0.188877,4774,-1,-1
0.477877,0.095105,4775,-1,-1
0.332783,0.271165,4776,-1,-1
0.231121,0.401724,4777,-1,-1
0.342641,0.179623,4778,-1,-1
0.465022,0.089829,4779,-1,-1
0.630407,0.41942,4780,-1,-1
0.482649,0.457241,4781,-1,-1
0.229051,0.317984,4782,-1,-1
0.671907,0.4245,4783,-1,-1
0.63358,0.409094,4784,-1,-1
0.278506,0.059879,4785,-1,-1
0.237781,0.081899,4786,-1,-1
0.631302,0.397701,4787,-1,-1
0.396641,0.183264,4788,-1,-1
0.27772,0.365816,4789,-1,-1
0.798919,0.16484,4790,-1,-1
0.391952,0.413906,870,-1,-1
0.652324,0.217807,4791,-1,-1
0.323578,0.155949,4792,-1,-1
0.92007,0.069319,4793,-1,-1
0.556476,0.136903,4794,-1,-1
0.618364,0.242112,4504,-1,-1
0.21226,0.364006,4795,-1,-1
0.437612,0.147032,4796,-1,-1
0.556343,0.321522,4797,-1,-1
0.529189,0.19205,2646,-1,-1
0.31972,0.156206,579,-1,-1
0.104556,0.290623,412,-1,-1
0.861404,0.327342,4798,-1,-1
0.220551,0.291529,4799,-1,-1
0.949484,0.23273,4800,-1,-1
0.728283,0.369553,4801,-1,-1
0.148709,0.081551,4802,-1,-1
0.893185,0.288572,4803,1872,-1
0.602626,0.189391,4804,-1,-1
0.522313,0.044749,4805,-1,-1
0.213815,0.312037,4806,-1,-1
0.891383,0.160917,4807,-1,-1
0.403043,0.175002,3548,-1,-1
0.080781,0.285767,994,-1,-1
0.574315,0.294115,4808,-1,-1
0.537355,0.223802,4809,-1,-1
0.248527,0.112359,4810,-1,-1
0.416174,0.385452,4811,-1,-1
0.390414,0.376348,4812,-1,-1
0.279361,0.385907,4813,-1,-1
0.832601,0.356003,4814,-1,-1
0.083524,0.275992,4815,-1,-1
0.496428,0.208,4816,-1,-1
0.609815,0.225625,4817,-1,-1
0.521252,0.422955,4818,-1,-1
0.083506,0.398879,4819,-1,-1
0.737168,0.101383,4820,-1,-1
0.868971,0.376431,4821,-1,-1
0.41577,0.32522,4822,-1,-1
0.262212,0.390021,4823,-1,-1
0.096366,0.148243,4824,-1,-1
0.190284,0.197179,4825,-1,-1
0.520494,0.143578,3916,-1,-1
0.45731,0.091847,4826,-1,-1
0.819589,0.170673,2665,-1,-1
0.204153,0.311906,4827,-1,-1
0.052553,0.187339,4828,-1,-1
0.517211,0.089561,492,-1,-1
0.265954,0.053433,4829,-1,-1
0.234433,0.170744,4830,-1,-1
0.870668,0.072887,4831,-1,-1
0.297436,0.259436,4832,-1,-1
0.545874,0.198123,1080,-1,-1
0.450524,0.044304,1810,-1,-1
0.293367,0.268727,4833,-1,-1
0.319125,0.0723,4834,-1,-1
0.503673,0.377832,4835,-1,-1
0.816289,0.081177,4836,-1,-1
0.42053,0.182519,4837,-1,-1
0.030759,0.417966,4838,-1,-1
0.878936,0.338928,4839,-1,-1
0.581529,0.2857,4840,-1,-1
0.419575,0.143724,4841,-1,-1
0.839246,0.418518,4842,-1,-1
0.797538,0.185278,4843,-1,-1
0.124169,0.206005,4844,-1,-1
0.543665,0.127674,4592,-1,-1
0.266203,0.150256,2830,-1,-1
0.625792,0.253738,4845,-1,-1
0.642048,0.367976,4846,-1,-1
0.496781,0.412842,4847,3965,-1
0.63904,0.073326,4848,-1,-1
0.238641,0.094283,4849,-1,-1
0.357765,0.368212,4850,-1,-1
0.648762,0.282746,4851,-1,-1
0.821307,0.282618,4852,-1,-1
0.34277,0.236291,4853,-1,-1
0.082492,0.323177,4854,-1,-1
0.754786,0.082893,4855,-1,-1
0.01231,0.141265,4856,-1,-1
0.581639,0.061284,4857,-1,-1
0.421984,0.078845,1676,-1,-1
0.298743,0.394003,4524,-1,-1
0.197144,0.2552,4858,-1,-1
0.103102,0.261372,707,-1,-1
0.193238,0.380077,4859,-1,-1
0.652233,0.21166,4860,-1,-1
0.084628,0.252457,4861,-1,-1
0.657465,0.313431,4862,-1,-1
0.784797,0.301387,4863,-1,-1
0.70854,0.397056,4864,-1,-1
0.894455,0.117294,4865,-1,-1
0.210369,0.0695,4866,-1,-1
0.209685,0.055562,4867,-1,-1
0.448498,0.201075,4868,-1,-1
0.204419,0.392888,4869,-1,-1
0.53708,0.152893,4870,-1,-1
0.617548,0.26839,4871,-1,-1
0.348019,0.385174,4872,-1,-1
0.445367,0.38112,4873,-1,-1
0.90124,0.055681,4874,-1,-1
0.386971,0.359284,3011,-1,-1
0.727278,0.380227,4875,-1,-1
0.299927,0.374353,4876,-1,-1
0.185847,0.395733,4877,-1,-1
0.615714,0.419174,3590,-1,-1
0.395481,0.27931,4206,-1,-1
0.571979,0.369518,4878,-1,-1
0.233974,0.06626,4879,-1,-1
0.776272,0.289494,4880,-1,-1
0.626914,0.288128,1166,-1,-1
0.513201,0.158021,4881,-1,-1
0.76435,0.096182,2072,651,-1
0.073201,0.087583,4882,-1,-1
0.29881,0.123177,4883,-1,-1
0.08997,0.307789,179,-1,-1
0.037698,0.075819,4884,-1,-1
0.621288,0.213088,4885,-1,-1
0.234069,0.175684,4886,-1,-1
0.397433,0.172428,4887,-1,-1
0.807963,0.231481,4888,-1,-1
0.282096,0.309709,4889,-1,-1
0.725481,0.254395,4890,-1,-1
0.538335,0.213974,4891,-1,-1
0.225744,0.286457,4892,-1,-1
0.810246,0.131903,4893,-1,-1
0.782976,0.105714,4894,-1,-1
0.55081,0.224294,4895,-1,-1
0.854826,0.164986,4896,-1,-1
0.7235,0.079681,4656,-1,-1
0.796093,0.458997,4897,-1,-1
0.220681,0.314248,1911,-1,-1
0.281821,0.09438,4219,-1,-1
0.807831,0.147064,4898,-1,-1
0.584984,0.415043,4899,-1,-1
0.460661,0.073435,4900,-1,-1
0.796532,0.143754,4901,-1,-1
0.650324,0.209631,529,-1,-1
0.781407,0.147671,4902,-1,-1
0.84132,0.05393,4903,-1,-1
0.506256,0.233343,4904,-1,-1
0.504593,0.233072,4905,-1,-1
0.393893,0.405125,4906,-1,-1
0.482133,0.23688,4907,-1,-1
0.283597,0.139035,4908,-1,-1
0.374304,0.365316,4909,-1,-1
0.802602,0.17524,4910,-1,-1
0.203915,0.248157,585,-1,-1
0.576302,0.420835,132,-1,-1
0.89699,0.328911,4911,-1,-1
0.797553,0.102203,4912,-1,-1
0.49895,0.087137,333,-1,-1
0.629342,0.299184,4913,-1,-1
0.217436,0.184791,4914,-1,-1
0.54115,0.158829,4915,-1,-1
0.427449,0.065792,4916,-1,-1
0.080407,0.11545,4917,-1,-1
0.55978,0.05815,4918,-1,-1
0.774922,0.193558,4919,-1,-1
0.929134,0.194906,4920,-1,-1
0.347171,0.411238,4921,-1,-1
0.383182,0.166671,4922,-1,-1
0.548,0.058944,4923,-1,-1
0.869296,0.165409,4924,-1,-1
0.600888,0.366858,4925,-1,-1
0.507746,0.213427,4926,-1,-1
0.615947,0.141728,4308,-1,-1
0.677379,0.079642,4927,3101,-1
0.120337,0.089145,4928,-1,-1
0.874427,0.24388,4929,-1,-1
0.530719,0.090899,4930,-1,-1
0.811484,0.224784,1071,-1,-1
0.821629,0.314454,4931,-1,-1
0.443222,0.345835,4245,-1,-1
0.81453,0.446372,4932,-1,-1
0.848641,0.11416,4933,-1,-1
0.506104,0.163272,2350,-1,-1
0.397521,0.400214,4934,-1,-1
0.225385,0.081601,1416,-1,-1
0.824748,0.266896,4935,-1,-1
0.844289,0.219511,1488,-1,-1
0.86466,0.285169,4936,-1,-1
0.566134,0.081435,448,-1,-1
0.24012,0.2245,4937,-1,-1
0.749567,0.095323,4938,-1,-1
0.428605,0.080024,4939,580,-1
0.826302,0.320141,4940,-1,-1
0.085351,0.189436,4941,-1,-1
0.392554,0.182906,4942,-1,-1
0.126189,0.229091,4943,-1,-1
0.225784,0.174655,715,-1,-1
0.46584,0.046136,873,-1,-1
0.646657,0.058519,4944,-1,-1
0.622871,0.066273,4945,-1,-1
0.357994,0.343634,4946,-1,-1
0.527714,0.127369,4947,-1,-1
0.076917,0.133192,4948,-1,-1
0.871395,0.301804,4949,-1,-1
0.450995,0.091847,318,318,-1
0.185332,0.190752,4950,-1,-1
0.110992,0.230395,4951,-1,-1
0.556535,0.059377,4952,-1,-1
0.186473,0.270521,4953,-1,-1
0.728679,0.131847,4954,-1,-1
0.610278,0.248735,2750,-1,-1
0.612225,0.27216,4955,-1,-1
0.611074,0.21524,4956,-1,-1
0.505088,0.119284,4957,-1,-1
0.406613,0.299473,4958,-1,-1
0.644963,0.172538,1005,-1,-1
0.510502,0.363856,4959,-1,-1
0.524411,0.215329,1588,-1,-1
0.758815,0.475117,4960,-1,-1
0.344388,0.186294,1934,-1,-1
0.491391,0.103211,4961,-1,-1
0.264564,0.060209,4962,-1,-1
0.891789,0.106299,4963,-1,-1
0.338425,0.380832,4964,-1,-1
0.281096,0.184938,4584,-1,-1
0.047815,0.166954,1570,-1,-1
0.598805,0.054647,4965,-1,-1
0.503316,0.167141,4966,-1,-1
0.354292,0.09372,4967,-1,-1
0.259704,0.061193,4332,-1,-1
0.531342,0.089139,4930,-1,-1
0.035043,0.067002,4968,-1,-1
0.15976,0.087944,4969,-1,-1
0.380545,0.41599,1381,-1,-1
0.159554,0.414212,4970,-1,-1
0.426518,0.200045,4971,-1,-1
0.220534,0.208712,4972,-1,-1
0.620069,0.108414,1957,-1,-1
0.632997,0.224535,4973,-1,-1
0.883855,0.364781,4974,-1,-1
0.64322,0.09845,4975,-1,-1
0.911096,0.239412,3790,-1,-1
0.59611,0.211634,4976,-1,-1
0.876981,0.333867,4977,-1,-1
0.58103,0.3652,4978,-1,-1
0.125212,0.260262,4979,-1,-1
0.6422,0.108348,4485,-1,-1
0.212692,0.096316,1591,-1,-1
0.883404,0.342152,4980,-1,-1
0.724776,0.404345,4981,-1,-1
0.482134,0.459891,4781,-1,-1
0.432613,0.397051,4982,-1,-1
0.546436,0.201987,4983,-1,-1
0.534165,0.372835,3890,-1,-1
0.486997,0.101299,4984,-1,-1
0.753412,0.261594,4985,-1,-1
0.524131,0.39069,4986,-1,-1
0.915567,0.241056,4987,-1,-1
0.444259,0.163452,4988,-1,-1
0.302494,0.297652,2274,-1,-1
0.101578,0.194137,4989,-1,-1
0.569621,0.250963,4990,-1,-1
0.878318,0.211958,4991,-1,-1
0.504096,0.436307,4992,-1,-1
0.617455,0.376556,4993,-1,-1
0.977056,0.451765,4994,-1,-1
0.804329,0.202327,4995,-1,-1
0.640117,0.21335,4996,-1,-1
0.789086,0.263733,4997,-1,-1
0.77066,0.072665,4998,-1,-1
0.340997,0.096872,4999,-1,-1
0.640738,0.089749,5000,-1,-1
0.542982,0.155056,5001,-1,-1
0.087447,0.100193,1249,-1,-1
0.366752,0.414296,5002,-1,-1
0.461709,0.063086,5003,-1,-1
0.187612,0.232043,5004,-1,-1
0.097021,0.306094,3629,-1,-1
0.199965,0.20538,5005,-1,-1
0.394821,0.287152,5006,-1,-1
0.237681,0.418772,5007,-1,-1
0.41131,0.290064,5008,-1,-1
0.651962,0.099923,5009,-1,-1
0.547158,0.334498,5010,-1,-1
0.540102,0.31354,4461,-1,-1
0.189989,0.415195,5011,2639,-1
0.903888,0.365224,5012,-1,-1
0.436379,0.404363,5013,-1,-1
0.113835,0.456597,5014,-1,-1
0.829072,0.112403,5015,3195,-1
0.50958,0.069661,5016,-1,-1
0.779591,0.148131,5017,-1,-1
0.796369,0.209789,5018,-1,-1
0.251395,0.094342,5019,-1,-1
0.547035,0.094642,5020,-1,-1
0.543631,0.143503,5021,-1,-1
0.342692,0.171067,5022,-1,-1
0.082636,0.128401,5023,-1,-1
0.655759,0.268046,5024,-1,-1
0.613137,0.260115,5025,-1,-1
0.524538,0.075649,5026,-1,-1
0.340494,0.085061,5027,-1,-1
0.830914,0.216556,5028,-1,-1
0.626176,0.141395,5029,-1,-1
0.444113,0.326605,5030,-1,-1
0.247788,0.080992,5031,-1,-1
0.588048,0.183535,5032,-1,-1
0.782796,0.260463,5033,-1,-1
0.291859,0.118115,5034,-1,-1
0.854468,0.256195,4622,-1,-1
0.125899,0.249208,5035,-1,-1
0.23376,0.2822,5036,-1,-1
0.295927,0.31481,5037,-1,-1
0.187024,0.301471,5038,-1,-1
0.516083,0.217537,5039,-1,-1
0.796118,0.081767,5040,2125,-1
0.889383,0.10196,781,-1,-1
0.680759,0.402387,5041,-1,-1
0.650465,0.205265,5042,-1,-1
0.453652,0.056339,1218,-1,-1
0.290053,0.156141,2317,-1,-1
0.600958,0.303724,5043,-1,-1
0.127075,0.07707,5044,-1,-1
0.277813,0.097986,5045,-1,-1
0.397633,0.354107,5046,-1,-1
0.822003,0.290166,5047,-1,-1
0.748775,0.10849,5048,-1,-1
0.447024,0.320144,3648,-1,-1
0.885582,0.15027,5049,-1,-1
0.368903,0.394377,5050,-1,-1
0.860826,0.232661,3192,-1,-1
0.088147,0.074312,5051,-1,-1
0.313128,0.278542,5052,-1,-1
0.289588,0.311032,5053,-1,-1
0.279727,0.317971,5054,2045,-1
0.426035,0.388189,5055,-1,-1
0.796875,0.081058,5040,2125,-1
0.410919,0.243864,5056,-1,-1
0.080976,0.100474,2420,-1,-1
0.835672,0.243102,5057,-1,-1
0.870898,0.318537,540,-1,-1
0.281379,0.307265,5058,-1,-1
0.821466,0.223059,5059,-1,-1
0.313634,0.403182,5060,-1,-1
0.626633,0.290872,5061,-1,-1
0.668526,0.190058,5062,-1,-1
0.198811,0.406042,5063,-1,-1
0.885588,0.35008,5064,-1,-1
0.075196,0.213583,5065,-1,-1
0.79546,0.192227,5066,-1,-1
0.060564,0.23423,5067,-1,-1
0.547797,0.183248,5068,-1,-1
0.374888,0.372915,5069,-1,-1
0.565581,0.284609,5070,-1,-1
0.548455,0.217313,5071,-1,-1
0.592904,0.39543,5072,-1,-1
0.187891,0.072027,3010,-1,-1
0.428764,0.262532,4035,-1,-1
0.828417,0.27622,5073,-1,-1
0.444105,0.233222,5074,-1,-1
0.836545,0.125123,5075,-1,-1
0.349144,0.394246,5076,-1,-1
0.287585,0.360356,5077,-1,-1
0.466008,0.084479,1892,-1,-1
0.239126,0.156302,5078,-1,-1
0.419613,0.380837,5079,-1,-1
0.447484,0.336661,5080,-1,-1
0.621091,0.082134,5081,-1,-1
0.461847,0.428238,5082,-1,-1
0.389057,0.40932,5083,-1,-1
0.875799,0.08989,5084,-1,-1
0.603388,0.073256,5085,-1,-1
0.418415,0.391363,5086,-1,-1
0.63335,0.327791,5087,-1,-1
0.842813,0.161575,5088,-1,-1
0.292441,0.213067,5089,-1,-1
0.647281,0.212185,2723,-1,-1
0.860835,0.086895,5090,-1,-1
0.252232,0.418024,5091,-1,-1
0.306091,0.176895,967,-1,-1
0.415077,0.182776,166,-1,-1
0.536123,0.185984,5092,-1,-1
0.760772,0.061903,5093,-1,-1
0.659816,0.048733,5094,-1,-1
0.543893,0.151323,5095,-1,-1
0.840486,0.42,2900,-1,-1
0.802153,0.060978,5096,-1,-1
0.825486,0.112564,5097,-1,-1
0.850482,0.209356,5098,-1,-1
0.783935,0.30045,4863,-1,-1
0.68126,0.414952,5099,-1,-1
0.686056,0.092911,5100,-1,-1
0.08523,0.312419,5101,-1,-1
0.598733,0.159038,194,-1,-1
0.10101,0.441527,5102,-1,-1
0.55753,0.075494,637,-1,-1
0.854986,0.370738,5103,-1,-1
0.6085,0.392428,3207,-1,-1
0.738241,0.381893,5104,-1,-1
0.111997,0.214238,5105,-1,-1
0.691938,0.061005,5106,-1,-1
0.458974,0.062613,5107,-1,-1
0.086427,0.112288,4149,-1,-1
0.889021,0.322243,5108,-1,-1
0.401332,0.296387,5109,-1,-1
0.598174,0.197875,5110,-1,-1
0.228748,0.311414,5111,-1,-1
0.418682,0.097765,5112,-1,-1
0.287022,0.305974,4182,-1,-1
0.308112,0.083669,5113,-1,-1
0.048444,0.166518,1570,-1,-1
0.413038,0.086826,5114,-1,-1
0.899673,0.37111,5115,-1,-1
0.166016,0.068519,5116,-1,-1
0.862088,0.122915,4503,1478,-1
0.857594,0.142371,5117,-1,-1
0.857984,0.201684,5118,-1,-1
0.132754,0.07639,5119,-1,-1
0.426882,0.457157,5120,-1,-1
0.078609,0.15154,5121,-1,-1
0.733304,0.076728,2459,-1,-1
0.81072,0.235081,5122,-1,-1
0.187286,0.173484,5123,-1,-1
0.640922,0.050701,309,-1,-1
0.89353,0.413982,5124,-1,-1
0.227185,0.406767,5125,-1,-1
0.574938,0.088899,5126,-1,-1
0.261492,0.268968,5127,-1,-1
0.851032,0.326136,5128,-1,-1
0.229075,0.324519,5129,-1,-1
0.423375,0.360179,1158,-1,-1
0.64418,0.403053,5130,-1,-1
0.313853,0.134257,5131,-1,-1
0.189759,0.259388,5132,-1,-1
0.836781,0.285415,5133,-1,-1
0.666326,0.391706,5134,-1,-1
0.314473,0.384484,1956,-1,-1
0.263741,0.360081,5135,-1,-1
0.081283,0.173216,5136,-1,-1
0.675792,0.367968,5137,-1,-1
0.813551,0.15481,5138,-1,-1
0.813411,0.053276,5139,-1,-1
0.657954,0.370716,5140,-1,-1
0.205165,0.174113,5141,-1,-1
0.574141,0.319597,5142,-1,-1
0.872343,0.248109,5143,-1,-1
0.89041,0.291781,5144,-1,-1
0.207923,0.252612,61,-1,-1
0.762353,0.252003,5145,-1,-1
0.719994,0.381102,5146,-1,-1
0.185441,0.265337,5147,-1,-1
0.240267,0.40681,5148,-1,-1
0.783885,0.267561,5149,738,-1
0.608997,0.243174,5150,-1,-1
0.326193,0.076438,5151,-1,-1
0.371853,0.238286,5152,-1,-1
0.440874,0.078331,5153,-1,-1
0.294289,0.397966,5154,-1,-1
0.396513,0.319711,5155,-1,-1
0.106649,0.321045,234,-1,-1
0.791188,0.082788,2514,-1,-1
0.878246,0.257979,5156,-1,-1
0.757029,0.397268,5157,-1,-1
0.238634,0.064618,481,-1,-1
0.216442,0.081292,5158,-1,-1
0.135546,0.088351,5159,-1,-1
